indexw,user,token,amount
10141,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,25Vu6457o2gdZRGVVt5K8NbAvaP3esYaQNHbNDitVtw1,0.006101993
10142,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Ce3PSQfkxT5ua4r2JqCoWYrMwKWC5hEzwsrT9Hb7mAz9,0.02838016
10143,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,BLwTnYKqf7u4qjgZrrsKeNs2EzWkMLqVCu6j8iHyrNA3,3.62e-06
10144,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,GEYrotdkRitGUK5UMv3aMttEhVAZLhRJMcG82zKYsaWB,503.514
10145,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7q3AdgKuMeDRnjaMQs7ppXjaw4HUxjsdyMrrfiSZraiN,0.752506
10146,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Basis9oJw9j8cw53oMV7iqsgo6ihi9ALw4QR31rcjUJa,6e-06
10147,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,0.01738569
10148,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,PoRTjZMPXb9T7dyU7tpLEZRQj7e6ssfAE62j2oQuc6y,0.000343
10149,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,FLoD6AwcJCnbznnWfV6HkBHh5FYtr8wJYj3mBnwNdLLg,0.51066647
10150,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,cxxShYRVcepDudXhe7U62QHvw8uBJoKFifmzggGKVC2,0.166216414
10151,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Czt7Fc4dz6BpLh2vKiSYyotNK2uPPDhvbWrrLeD9QxhV,0.997562929
10152,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,FANTafPFBAt93BNJVpdu25pGPmca3RfwdsDsRrT3LX1r,0.00053
10153,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
10154,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,961.32132
10155,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,GePFQaZKHcWE5vpxHfviQtH5jgxokSs51Y5Q4zgBiMDs,0.000949004
10156,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,frtnaScfGPuo56uyPGmij1QTc64SBdjnXC3RXmcVmxw,0.007046169
10157,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,HovGjrBGTfna4dvg6exkMxXuexB3tUfEZKcut8AWowXj,0.9537
10158,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,6CEH3RdzsubHF94fRuU7DWGNh5XpatXmu6jqJnh7kqfM,0.008394731
10159,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,0.001535
10160,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,PRSMNsEPqhGVCH1TtWiJqPjJyh2cKrLostPZTNy1o5x,0.00076
10161,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,GLmaRDRmYd4u3YLfnj9eq1mrwxa1YfSweZYYZXZLTRdK,0.53453247
10162,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7ScYHk4VDgSRnQngAUtQk4Eyf7fGat8P4wXq6e2dkzLj,3.529e-06
10163,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5JnZ667P3VcjDinkJFysWh2K2KtViy63FZ3oL5YghEhW,0.786467179
10164,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,6cVgJUqo4nmvQpbgrDZwyfd6RwWw5bfnCamS3M9N1fd,0.456389
10165,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,4BzxVoBQzwKoqm1dQc78r42Yby3EzAeZmMiYFdCjeu5Z,0.234420834
10166,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,F3nefJBcejYbtdREjui1T9DPh5dBgpkKq7u2GAAMXs5B,7.5e-05
10167,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,5.924e-06
10168,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,AMzmwvDRKdt5AQ3m1m28tWjzBxmQNe1PsmHnYitVZwzp,0.297764101
10169,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,AAXng5czWLNtTXHdWEn9Ef7kXMXEaraHj2JQKo7ZoLux,0.004085657
10170,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,51tMb3zBKDiQhNwGqpgwbavaGH54mk8fXFzxTc1xnasg,0.000647469
10171,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,RLBxxFkseAZ4RgJH3Sqn8jXxhmGoz9jWxDNJMh8pL7a,0.04
10172,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,AASdD9rAefJ4PP7iM89MYUsQEyCQwvBofhceZUGDh5HZ,0.227399165
10173,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,CJ5U6wPmjxFUyTJpUTS7Rt1UqhTmSVRMvmJ8WD4nndXW,5.247e-06
10174,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,4tUUpzPsSCzSasdRueA3J2phAvLD9cqRbzFCCNQAJpt4,4.93e-07
10175,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,6kwTqmdQkJd8qRr9RjSnUX9XJ24RmJRSrU1rsragP97Y,8.1e-05
10176,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Aw8qLRHGhMcKq7rxs5XBNCd9oe3BvoAhpNMVz7AdGmty,0.006251713
10177,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,552452.07572
10178,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,21jZ1ESEFYh9SBwjT5gqE3jHv3JnaGhgvypLTR96QXW9,100.0
10179,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,FnKE9n6aGjQoNWRBZXy4RW6LZVao7qwBonUbiD7edUmZ,9.324e-06
10180,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,GFX1ZjR2P15tmrSwow6FjyDYcEkoFb4p4gJCpLBjaxHD,5.04e-07
10181,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,EAefyXw6E8sny1cX3LTH6RSvtzH6E5EFy1XsE2AiH1f3,0.00053
10182,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7dgHoN8wBZCc5wbnQ2C47TDnBMAxG4Q5L3KjP67z8kNi,0.00686159
10183,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,2.1e-05
10184,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Lrxqnh6ZHKbGy3dcrCED43nsoLkM1LTzU2jRfWe8qUC,0.00023
10185,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo,1.243e-06
10186,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,2maDvG9nXGVstjdnsCZoSsNtjoda1SsZTLrHBVRgLR5F,0.273528905
10187,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,AMdnw9H5DFtQwZowVFr4kUgSXJzLokKSinvgGiUoLSps,0.648637768
10188,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,UXPhBoR3qG4UCiGNJfV7MqhHyFqKN68g45GoYvAeL2M,0.006018397
10189,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,0.00959533
10190,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,32CHtMAuGaCAZx8Rgp54jSFG3ihbpN5brSvRAWpwEHPv,0.084665213
10191,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5BY9wMqpvmTJrzUHt9BAmaQwave833DyHZh33rCXFEQ2,8.71e-07
10192,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,6Dujewcxn1qCd6rcj448SXQL9YYqTcqZCNQdCn3xJAKS,6e-06
10193,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,7.3e-08
10194,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7sWMHQaJJPn1rkeizq41iPiW5gG7Ry7PXYAVHaUwY4qu,0.582559632
10195,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB,7.24e-07
10196,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,EGiWZhNk3vUNJr35MbL2tY5YD6D81VVZghR2LgEFyXZh,0.465271549
10197,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,8fd5eUPMNHuyKRshFbfmKRAm2gowJ75m8WjT7tLio6J3,0.000937198
10198,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5sM9xxcBTM9rWza6nEgq2cShA87JjTBx1Cu82LjgmaEg,0.11001445
10199,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,FTPnEQ3NfRRZ9tvmpDW6JFrvweBE5sanxnXSpJL1dvbB,0.000645991
10200,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,49c7WuCZkQgc3M4qH8WuEUNXfgwupZf1xqWkDQ7gjRGt,0.0524822
10201,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Uuc6hiKT9Y6ASoqs2phonGGw2LAtecfJu9yEohppzWH,0.88292152
10202,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW,1e-06
10203,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY,0.000513094
10204,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,SAMUmmSvrE8yqtcG94oyP1Zu2P9t8PSRSV3vewsGtPM,0.669791536
10205,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,svtMpL5eQzdmB3uqK9NXaQkq8prGZoKQFNVJghdWCkV,7.8e-05
10206,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz,0.003370794
10207,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,CsZ5LZkDS7h9TDKjrbL7VAwQZ9nsRu8vJLhRYfmGaN8K,0.095067
10208,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,3.7606e-05
10209,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,3.97e-07
10210,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Dhg9XnzJWzSQqH2aAnhPTEJHGQAkALDfD98MA499A7pa,0.604775174
10211,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,94jMUy411XNUw1CnkFr2514fq6KRc49W3kAmrjJiuZLx,0.853328377
10212,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,AymKzSDznoLT7Vhsb4wSRnCj1gjcG3zkgYFY8fxsHHer,8.408e-05
10213,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,a11bdAAuV8iB2fu7X6AxAvDTo1QZ8FXB3kk5eecdasp,4.27e-07
10214,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5p2zjqCd1WJzAVgcEnjhb9zWDU7b9XVhFhx4usiyN7jB,0.00022806
10215,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,ALQ9KMWjFmxVbew3vMkJj3ypbAKuorSgGst6svCHEe2z,0.088472
10216,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,8upjSpvjcdpuzhfR1zriwg5NXkwDruejqNE9WNbPRtyA,3.7e-05
10217,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5jFnsfx36DyGk8uVGrbXnVUMTsBkPXGpx6e69BiGFzko,0.915798535
10218,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV,0.020001626
10219,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,0.001957
10220,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,UNQtEecZ5Zb4gSSVHCAWUQEoNnSVEbWiKCi1v9kdUJJ,5.4e-05
10221,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,0.003832
10222,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Ct7mbdwLmdFC6zgVRXFidvvgYbtGo2icsntNSSgzxoLs,0.518216
10223,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,1.0
10224,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,FLWRna1gxehQ9pSyZMzxfp4UhewvLPwuKfdUTgdZuMBY,0.53
10225,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,ChVzxWRmrTeSgwd3Ui3UumcN8KX7VK3WaD4KGeSKpypj,0.00101848
10226,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,6uZ7MRGGf3FJhzk9TUk3QRMR2fz83WY9BEVBukRvMRVX,0.232858127
10227,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,PsyFiqqjiv41G7o5SMRzDJCu4psptThNR2GtfeGHfSq,0.009053
10228,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,yvbrxE6zjrA8SxxSpL7oojDBB5QDmF5CVqJWea8JcQE,0.424207355
10229,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.23e-07
10230,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,NFTUkR4u7wKxy9QLaX2TGvd9oZSWoMo4jqSJqdMb7Nk,2e-06
10231,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5Wsd311hY8NXQhkt9cWHwTnqafk7BGEbLu8Py3DSnPAr,7e-06
10232,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,q4bpaRKw3fJB1AJBeeBaKv3TjYzWsmntLgnSB275YUb,0.806702113
10233,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,SCYfrGCw8aDiqdgcpdGjV6jp4UVVQLuphxTDLNWu36f,0.052482073
10234,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5tN42n9vMi6ubp67Uy4NnmM5DMZYN8aS8GeB3bEDHr6E,1.5165e-05
10235,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5L2YboFbHAUpBDDJjvDB5M6pu9CW2FRjyDB2asZyvjtE,0.81078986
10236,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,3FoUAsGDbvTD6YZ4wVKJgTB76onJUKz7GPEBNiR5b8wc,0.705
10237,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,Aogv6j1wWiBAZcqRNN1Y89eozda2ke6rkc4CYy7c4iCi,1.988e-06
10238,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,E5ndSkaB17Dm7CsD22dvcjfrYSDLCxFcMd6z8ddCk5wp,5.89e-07
10239,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,A7rqejP8LKN8syXMr4tvcKjs2iJ4WtZjXNs1e6qP3m9g,0.422446088
10240,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,5gs8nf4wojB5EXgDUWNLwXpknzgV2YWDhveAeBZpVLbp,0.144995
10241,8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,boomh1LQnwDnHtKxWTFgxcbdRjPypRSjdwxkAEJkFSH,2.407e-06
10242,5UexhkAY5vkH5BWvwJktBxquQWKmWQX1B2Uwrsz1eD6V,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.16e-07
10243,5UexhkAY5vkH5BWvwJktBxquQWKmWQX1B2Uwrsz1eD6V,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.69745
10244,5UexhkAY5vkH5BWvwJktBxquQWKmWQX1B2Uwrsz1eD6V,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.867393318
10245,5rG6BQT4zw1yqiXSn5xXXDJknvrQDf164qqZKa6vjxG8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,24.717542
10246,5rG6BQT4zw1yqiXSn5xXXDJknvrQDf164qqZKa6vjxG8,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.90000029
10247,4orX1rPnYH3aT7BkhktjrBcypE4v1vsxk3q4C2A6HQTg,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.011384023
10248,4orX1rPnYH3aT7BkhktjrBcypE4v1vsxk3q4C2A6HQTg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2991.268446
10249,4orX1rPnYH3aT7BkhktjrBcypE4v1vsxk3q4C2A6HQTg,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.184665665
10250,EQYAsiByxEhQqXxWCRVTP3sjYmnWQSUWioPefCvNtgju,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,354.104814355
10251,EQYAsiByxEhQqXxWCRVTP3sjYmnWQSUWioPefCvNtgju,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,1.0
10252,EQYAsiByxEhQqXxWCRVTP3sjYmnWQSUWioPefCvNtgju,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,81.058190579
10253,EQYAsiByxEhQqXxWCRVTP3sjYmnWQSUWioPefCvNtgju,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,13.579177
10254,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5799.692865
10255,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,3bRTivrVsitbmCTGtqwp7hxXPsybkjn4XLNtPsHqa3zR,50000.421341847
10256,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,0.088193
10257,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,4.4716e-05
10258,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,MAPS41MDahZ9QdKXhVa4dWB9RuyfV4XqhyAZ8XcYepb,0.438109
10259,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,HfYFjMKNZygfMC8LsQ8LtpPsPxEJoXJx4M6tqi75Hajo,51006.29922098
10260,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,SLRSSpSLUTP7okbCUBYStWCo1vUgyt775faPqz8HUMr,2e-06
10261,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,AGFEad2et2ZJif9jaGpdMixQqvW5i81aBdvKe7PHNfz3,0.015638
10262,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,40000.077890865
10263,GxCMiPHcgL3Jw7hyo4XmJFgqpcZEB2eySGAaDgffy1BV,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,1e-06
10264,6TNNrw5dvwjrqCsA5QFpQHZ9BcVZvaEqMdxXAjTmggrT,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.158324563
10265,6TNNrw5dvwjrqCsA5QFpQHZ9BcVZvaEqMdxXAjTmggrT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,567.017788
10266,6TNNrw5dvwjrqCsA5QFpQHZ9BcVZvaEqMdxXAjTmggrT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,137.24686886
10267,BWSaSwCWUjkSex9NKts1bQSfjgMSj7qSnJcKGSCBwCtE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.657404
10268,BWSaSwCWUjkSex9NKts1bQSfjgMSj7qSnJcKGSCBwCtE,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.820000194
10269,7zFe88dfz4vgLwwRY5mmoKXgYv8PLGgsAziyGVuMAe8g,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,3e-07
10270,7zFe88dfz4vgLwwRY5mmoKXgYv8PLGgsAziyGVuMAe8g,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.203963
10271,CZ5Mrsyaf3nxj89zFrqCDJMkijw9yUQahdD8z4M4qbmM,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,30.123745
10272,CZ5Mrsyaf3nxj89zFrqCDJMkijw9yUQahdD8z4M4qbmM,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,3.0
10273,CZ5Mrsyaf3nxj89zFrqCDJMkijw9yUQahdD8z4M4qbmM,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,5.9e-08
10274,GYgjWgqbtP3gWjz96qSBKhvTUWpyjLjv2zJ5XJNxFe45,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,100.831553397
10275,GYgjWgqbtP3gWjz96qSBKhvTUWpyjLjv2zJ5XJNxFe45,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,510.69
10276,BkqWNHgb95ooZELHrMdhcjn1KKpoaRn3jZasy8wndzvX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.7971
10277,BkqWNHgb95ooZELHrMdhcjn1KKpoaRn3jZasy8wndzvX,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,7.6e-08
10278,5c5FzFacWmm5vvsLiKgfFNTFE24DKuShtBgwZ8BoTZjn,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.394302824
10279,5c5FzFacWmm5vvsLiKgfFNTFE24DKuShtBgwZ8BoTZjn,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,4.896290029
10280,5c5FzFacWmm5vvsLiKgfFNTFE24DKuShtBgwZ8BoTZjn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.225369
10281,Fk9C5QdVcqrwSNnxB7HCEwxHvAF3LY5TeszPf3uaNAGX,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,16.820000644
10282,Fk9C5QdVcqrwSNnxB7HCEwxHvAF3LY5TeszPf3uaNAGX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,582.742494
10283,E5msgxh1h8fTvL1gBQ9xDpr53DaQf4Z1LqwnAJsKQi1G,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.288648907
10284,E5msgxh1h8fTvL1gBQ9xDpr53DaQf4Z1LqwnAJsKQi1G,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,482.922518
10285,E5msgxh1h8fTvL1gBQ9xDpr53DaQf4Z1LqwnAJsKQi1G,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.836202718
10286,GkK3iMjPKc3sKzzvGoKarNehqjLCTiQYEFcRhR1qUxZd,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
10287,GkK3iMjPKc3sKzzvGoKarNehqjLCTiQYEFcRhR1qUxZd,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.93e-07
10288,GkK3iMjPKc3sKzzvGoKarNehqjLCTiQYEFcRhR1qUxZd,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1462.881703
10289,Bjq5atBygidpzSEK8p4PrqrWscDPgC98GmTu6ZtbnQZL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,275.913483
